peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n4,ampmax_n3,ampmax_n2,ampmax_n1,        ampmax_0,ampmax_p1,ampmax_p2,ampmax_p3,        num_samples,sample_rate,species
3682.177734375,58,2494.5486885421506,9134,6309.228515625,6266.162109375,3596.044921875,3660.64453125,3725.244140625,3682.177734375,3703.7109375,3682.177734375,63945,44100,Carolina Chickadee
5085.9375,63,3181.27127036677,7082,5226.5625,4640.625,4617.1875,5320.3125,5273.4375,5062.5,5062.5,4898.4375,69600,48000,Tufted Titmouse
1076.66015625,34,759.79382673208,1337,1421.19140625,1399.658203125,1248.92578125,1227.392578125,1248.92578125,1291.9921875,1399.658203125,1313.525390625,63945,44100,Canada Goose
7235.15625,70,4399.591234802461,10493,2174.853515625,2411.71875,2067.1875,1658.056640625,7235.15625,7450.48828125,2411.71875,2131.787109375,63945,44100,Tufted Titmouse
6281.25,67,3741.1620115459477,9104,6375.0,6140.625,7757.8125,6890.625,5390.625,5671.875,2742.1875,3328.125,69600,48000,American Robin
3445.3125,57,2363.324628283645,5010,3423.779296875,3100.78125,3057.71484375,3402.24609375,3725.244140625,3445.3125,3660.64453125,3660.64453125,63945,44100,Purple Finch
2507.8125,51,1755.6828148163845,3677,2671.875,2507.8125,2554.6875,2414.0625,2437.5,2484.375,2507.8125,2460.9375,69600,48000,Tufted Titmouse
1442.724609375,41,1139.4551226592705,1988,2067.1875,1507.32421875,1421.19140625,1614.990234375,3596.044921875,1421.19140625,1636.5234375,1464.2578125,63945,44100,Canada Goose
1078.125,13,681.1944653460027,102,1312.5,8132.8125,8039.0625,8367.1875,1359.375,1242.1875,1195.3125,1312.5,69600,48000,Mallard
3117.1875,55,2064.6758144450405,4519,2226.5625,2179.6875,3070.3125,3117.1875,3117.1875,3093.75,3023.4375,2929.6875,69600,48000,Tufted Titmouse
1171.875,35,733.5940396033876,1435,1500.0,1218.75,1757.8125,1664.0625,1359.375,1523.4375,1406.25,1476.5625,69600,48000,American Crow
4069.775390625,59,2705.1720466601614,5897,8118.017578125,3251.513671875,1378.125,8096.484375,3746.77734375,3811.376953125,2993.115234375,1636.5234375,63945,44100,Red-winged Blackbird
8570.21484375,73,5173.901310238113,12423,8785.546875,8613.28125,8570.21484375,8484.08203125,8247.216796875,8505.615234375,4069.775390625,2067.1875,63945,44100,Purple Finch
3509.912109375,57,2428.0503191005596,101,1528.857421875,1378.125,1205.859375,4629.638671875,4069.775390625,3789.84375,3660.64453125,3574.51171875,63945,44100,Red-winged Blackbird
5695.3125,65,3449.8769869545595,8316,5554.6875,5835.9375,5625.0,5765.625,5695.3125,5414.0625,5578.125,5531.25,69600,48000,Blue Jay
2928.515625,54,2064.6758144450405,4255,2088.720703125,2928.515625,1701.123046875,2928.515625,2906.982421875,1959.521484375,2045.654296875,1464.2578125,63945,44100,Tufted Titmouse
2627.05078125,51,1755.6828148163845,3561,2390.185546875,2756.25,2562.451171875,2971.58203125,2842.3828125,2842.3828125,3122.314453125,3359.1796875,63945,44100,Rose-breasted Grosbeak
2971.58203125,14,2064.6758144450405,370,1701.123046875,1593.45703125,1787.255859375,1614.990234375,2928.515625,3014.6484375,2799.31640625,1636.5234375,63945,44100,Tufted Titmouse
3402.24609375,56,2300.3243609551837,4947,2670.1171875,2562.451171875,3445.3125,3509.912109375,2950.048828125,2820.849609375,3402.24609375,3423.779296875,63945,44100,Tufted Titmouse
2627.05078125,52,1903.9211763064616,3823,1313.525390625,2540.91796875,2627.05078125,2691.650390625,2605.517578125,2713.18359375,2368.65234375,2756.25,63945,44100,Tufted Titmouse
1722.65625,44,1304.273695349327,2498,1248.92578125,1722.65625,1722.65625,1722.65625,1550.390625,1701.123046875,1571.923828125,1679.58984375,63945,44100,American Crow
1195.3125,22,943.1923366329269,669,1382.8125,1289.0625,1242.1875,1195.3125,1195.3125,1289.0625,1195.3125,1195.3125,69600,48000,Canada Goose
3014.6484375,53,2121.2222434897826,4374,1442.724609375,1981.0546875,1270.458984375,1894.921875,2756.25,2993.115234375,3983.642578125,3057.71484375,63945,44100,Red-winged Blackbird
2971.58203125,55,2121.2222434897826,4321,3660.64453125,3359.1796875,4220.5078125,3337.646484375,4177.44140625,3229.98046875,3639.111328125,3100.78125,63945,44100,Purple Finch
2777.783203125,53,1956.0649283422904,4020,1270.458984375,1701.123046875,2260.986328125,2691.650390625,2777.783203125,2476.318359375,1528.857421875,1399.658203125,63945,44100,Blue Jay
7579.6875,71,4057.0412364152144,10983,8268.75,2993.115234375,7881.15234375,8139.55078125,6546.09375,1937.98828125,2131.787109375,5124.90234375,63945,44100,Tufted Titmouse
1658.056640625,44,1269.5050518489365,2425,1399.658203125,1378.125,1701.123046875,1679.58984375,1614.990234375,2583.984375,4306.640625,3402.24609375,63945,44100,Blue Jay
2239.453125,49,1618.9862188629947,4348,3682.177734375,3014.6484375,2993.115234375,2993.115234375,2993.115234375,2217.919921875,2196.38671875,2928.515625,63945,44100,Blue Jay
3057.71484375,54,2121.2222434897826,4425,5404.833984375,2024.12109375,2885.44921875,3014.6484375,3014.6484375,2454.78515625,2131.787109375,2131.787109375,63945,44100,American Robin
5062.5,63,3096.466610829576,145,5085.9375,5015.625,5320.3125,5085.9375,4968.75,4687.5,5296.875,5062.5,69600,48000,Indigo Bunting
3100.78125,55,2179.317341151332,4500,4349.70703125,4263.57421875,3273.046875,3165.380859375,3143.84765625,3143.84765625,3100.78125,3316.11328125,63945,44100,Red-winged Blackbird
4734.375,57,2363.324628283645,6860,3562.5,3492.1875,3585.9375,4875.0,4757.8125,4781.25,4734.375,4710.9375,69600,48000,Carolina Chickadee
3143.84765625,54,2064.6758144450405,4285,2820.849609375,5943.1640625,3057.71484375,2734.716796875,3359.1796875,3337.646484375,5469.43359375,3316.11328125,63945,44100,Red-winged Blackbird
6679.6875,57,3948.8907608530103,9697,6703.125,6679.6875,6703.125,6773.4375,6796.875,6796.875,6726.5625,3445.3125,69600,48000,Carolina Chickadee
1205.859375,26,969.3921237616194,876,1399.658203125,1205.859375,1356.591796875,1399.658203125,1464.2578125,1205.859375,1442.724609375,1464.2578125,63945,44100,Canada Goose
1593.45703125,43,1235.6632525954,2321,1744.189453125,1765.72265625,2174.853515625,1614.990234375,1658.056640625,1571.923828125,1550.390625,1485.791015625,63945,44100,American Robin
6373.828125,67,3948.8907608530103,9241,5663.232421875,5835.498046875,6761.42578125,6115.4296875,7428.955078125,6136.962890625,6481.494140625,5340.234375,63945,44100,American Robin
3070.3125,49,1803.7666800985344,3750,2414.0625,3140.625,2062.5,2367.1875,2906.25,3000.0,2648.4375,2929.6875,69600,48000,Rose-breasted Grosbeak
5062.5,63,3096.466610829576,7358,4921.875,5015.625,5062.5,4968.75,2507.8125,2250.0,4757.8125,2601.5625,69600,48000,Tufted Titmouse
5426.3671875,64,3449.8769869545595,7860,3488.37890625,2885.44921875,5146.435546875,5534.033203125,4888.037109375,4672.705078125,5426.3671875,3660.64453125,63945,44100,Indigo Bunting
2562.451171875,51,1853.1674450398705,3723,1205.859375,2411.71875,1270.458984375,1636.5234375,6912.158203125,6459.9609375,2347.119140625,2088.720703125,63945,44100,Tufted Titmouse
2718.75,52,1853.1674450398705,3933,7570.3125,7289.0625,2648.4375,2695.3125,2742.1875,2718.75,2578.125,2437.5,69600,48000,Rose-breasted Grosbeak
4500.439453125,61,3013.922629388657,6747,2842.3828125,4651.171875,3703.7109375,4371.240234375,4306.640625,4026.708984375,4457.373046875,3531.4453125,63945,44100,American Goldfinch
1485.791015625,42,1170.6620161542858,2166,1485.791015625,1636.5234375,1658.056640625,1722.65625,1485.791015625,1464.2578125,1507.32421875,1722.65625,63945,44100,Canada Goose
2454.78515625,51,1853.1674450398705,3498,2627.05078125,3036.181640625,2411.71875,2433.251953125,2562.451171875,2670.1171875,2454.78515625,2497.8515625,63945,44100,Tufted Titmouse
1429.6875,41,1109.0801261491836,2101,1312.5,4710.9375,4828.125,1664.0625,1523.4375,1382.8125,1687.5,1476.5625,69600,48000,American Crow
3789.84375,56,2562.8682859474306,5472,4371.240234375,3854.443359375,3897.509765625,3832.91015625,3294.580078125,2971.58203125,2993.115234375,7536.62109375,63945,44100,Tufted Titmouse
3746.77734375,58,2562.8682859474306,5448,4177.44140625,4220.5078125,4220.5078125,4220.5078125,6610.693359375,6330.76171875,6352.294921875,6287.6953125,63945,44100,Carolina Chickadee
2320.3125,50,1663.3262981669018,3373,3140.625,7710.9375,3023.4375,3164.0625,2390.625,2296.875,2484.375,2414.0625,69600,48000,Eastern Bluebird
2347.119140625,30,1708.8807439736054,3503,1636.5234375,1335.05859375,1313.525390625,2713.18359375,2368.65234375,2411.71875,2476.318359375,2024.12109375,63945,44100,Eastern Bluebird
9216.2109375,14,1575.8281341171266,110,8850.146484375,9173.14453125,9151.611328125,8591.748046875,2734.716796875,2217.919921875,2304.052734375,1248.92578125,63945,44100,Tufted Titmouse
3897.509765625,59,3013.922629388657,6718,3832.91015625,2971.58203125,3294.580078125,5447.900390625,4565.0390625,4198.974609375,4651.171875,3983.642578125,63945,44100,American Goldfinch
2562.451171875,52,1853.1674450398705,3709,2540.91796875,2627.05078125,4974.169921875,2583.984375,2476.318359375,2562.451171875,2562.451171875,2583.984375,63945,44100,Tufted Titmouse
3585.9375,57,2363.324628283645,5198,3562.5,2625.0,2601.5625,2601.5625,3304.6875,3164.0625,3492.1875,3445.3125,69600,48000,Blue Jay
2347.119140625,50,1708.8807439736054,3424,3983.642578125,4069.775390625,4048.2421875,4112.841796875,4134.375,4091.30859375,2993.115234375,2368.65234375,63945,44100,Blue Jay
5598.6328125,65,3544.3606937385,131,4091.30859375,4134.375,4521.97265625,4694.23828125,6804.4921875,6287.6953125,5598.6328125,5577.099609375,63945,44100,Indigo Bunting
6373.828125,68,3948.8907608530103,9233,3983.642578125,3962.109375,4263.57421875,3962.109375,6395.361328125,6610.693359375,6266.162109375,6373.828125,63945,44100,Indigo Bunting
6201.5625,67,2494.5486885421506,8998,3703.7109375,3596.044921875,5663.232421875,5770.8984375,5620.166015625,3617.578125,4866.50390625,4328.173828125,63945,44100,Indigo Bunting
2583.984375,52,1853.1674450398705,3749,1291.9921875,2067.1875,2088.720703125,2239.453125,3423.779296875,2906.982421875,3854.443359375,1614.990234375,63945,44100,Tufted Titmouse
2718.75,52,1853.1674450398705,3955,3726.5625,2718.75,2039.0625,2695.3125,2765.625,3726.5625,2765.625,2765.625,69600,48000,Blue Jay
5038.76953125,63,3268.398522453182,7301,1722.65625,5749.365234375,5081.8359375,5017.236328125,5038.76953125,5060.302734375,5146.435546875,5167.96875,63945,44100,Red-winged Blackbird
7242.1875,67,3948.8907608530103,10501,6375.0,7992.1875,6890.625,7265.625,6140.625,2390.625,2554.6875,6117.1875,69600,48000,Tufted Titmouse
4523.4375,67,3641.4320785415066,8854,1851.5625,3140.625,4148.4375,3046.875,7570.3125,6914.0625,7429.6875,6914.0625,69600,48000,Carolina Chickadee
1945.3125,46,1414.3980264081877,2827,1945.3125,2039.0625,1921.875,1945.3125,1804.6875,1898.4375,2484.375,1523.4375,69600,48000,American Crow
2950.048828125,15,2562.8682859474306,458,4651.171875,4242.041015625,4048.2421875,3875.9765625,3725.244140625,3531.4453125,3423.779296875,2906.982421875,63945,44100,Red-winged Blackbird
1312.5,48,1022.7276958555574,1902,2109.375,1289.0625,1242.1875,1710.9375,1359.375,2648.4375,2648.4375,2250.0,69600,48000,Blue Jay
4069.775390625,59,2705.1720466601614,5900,3445.3125,3682.177734375,3423.779296875,5167.96875,4026.708984375,3122.314453125,1227.392578125,1507.32421875,63945,44100,American Goldfinch
4453.125,60,2562.8682859474306,6451,4195.3125,4406.25,4242.1875,4664.0625,3914.0625,3140.625,3890.625,4054.6875,69600,48000,Red-winged Blackbird
2282.51953125,50,1663.3262981669018,3312,2196.38671875,2131.787109375,2217.919921875,2368.65234375,2562.451171875,2540.91796875,7364.35546875,7428.955078125,63945,44100,Tufted Titmouse
2260.986328125,49,1663.3262981669018,3288,2196.38671875,2153.3203125,2260.986328125,2454.78515625,2670.1171875,6804.4921875,7558.154296875,7838.0859375,63945,44100,Tufted Titmouse
2002.587890625,14,2705.1720466601614,157,1270.458984375,4005.17578125,2002.587890625,2024.12109375,1916.455078125,1851.85546875,2928.515625,3014.6484375,63945,44100,Blue Jay
2347.119140625,14,1708.8807439736054,426,1227.392578125,1916.455078125,1787.255859375,2368.65234375,2540.91796875,2670.1171875,2648.583984375,2304.052734375,63945,44100,Tufted Titmouse
3165.380859375,55,2179.317341151332,4595,3359.1796875,1722.65625,3380.712890625,4758.837890625,3143.84765625,3165.380859375,3143.84765625,3165.380859375,63945,44100,Blue Jay
1012.060546875,14,733.5940396033876,174,1205.859375,1356.591796875,1248.92578125,1205.859375,1270.458984375,1378.125,1205.859375,1270.458984375,63945,44100,Canada Goose
3229.98046875,16,2239.003521681573,123,2304.052734375,2670.1171875,1787.255859375,2260.986328125,2863.916015625,3186.9140625,2217.919921875,3380.712890625,63945,44100,American Robin
1898.4375,46,1376.6937462995018,2749,2625.0,1757.8125,1945.3125,1921.875,1804.6875,7804.6875,3890.625,8414.0625,69600,48000,Carolina Chickadee
1289.0625,40,995.5919108903119,1877,1476.5625,1476.5625,1289.0625,1265.625,1312.5,1242.1875,1546.875,1453.125,69600,48000,American Crow
5727.83203125,66,2855.377251401062,8324,6761.42578125,3294.580078125,3725.244140625,4888.037109375,5749.365234375,5490.966796875,5986.23046875,6782.958984375,63945,44100,Indigo Bunting
3337.646484375,56,2300.3243609551837,4697,3100.78125,3337.646484375,3359.1796875,3402.24609375,3445.3125,3380.712890625,3423.779296875,3294.580078125,63945,44100,Blue Jay
1710.9375,45,1269.5050518489365,2488,1195.3125,1734.375,1406.25,1382.8125,2507.8125,1851.5625,1804.6875,1781.25,69600,48000,Blue Jay
3294.580078125,55,2239.003521681573,4685,2002.587890625,1916.455078125,3703.7109375,3251.513671875,3488.37890625,3251.513671875,3014.6484375,3273.046875,63945,44100,Blue Jay
5857.03125,66,3741.1620115459477,10377,5167.96875,7127.490234375,7450.48828125,6761.42578125,5663.232421875,6718.359375,5232.568359375,6912.158203125,63945,44100,Eastern Bluebird
1636.5234375,15,890.792762375542,146,1421.19140625,1593.45703125,1636.5234375,1571.923828125,1421.19140625,1378.125,1550.390625,1421.19140625,63945,44100,Canada Goose
2929.6875,54,1956.0649283422904,4251,7054.6875,2882.8125,7031.25,5531.25,2953.125,2812.5,2882.8125,5390.625,69600,48000,Tufted Titmouse
2540.91796875,52,1903.9211763064616,3920,2906.982421875,2411.71875,2454.78515625,2519.384765625,2583.984375,2627.05078125,2583.984375,2411.71875,63945,44100,Tufted Titmouse
2627.05078125,52,1803.7666800985344,3789,2497.8515625,2562.451171875,2519.384765625,2777.783203125,2347.119140625,2670.1171875,2174.853515625,2088.720703125,63945,44100,American Robin
1442.724609375,41,1109.0801261491836,2075,1378.125,1442.724609375,1485.791015625,1442.724609375,1378.125,1248.92578125,1421.19140625,1399.658203125,63945,44100,American Crow
1658.056640625,44,1269.5050518489365,2296,1356.591796875,1227.392578125,1787.255859375,3488.37890625,1701.123046875,1485.791015625,1399.658203125,1507.32421875,63945,44100,American Crow
2842.3828125,31,2009.6367704220825,117,1378.125,2239.453125,1571.923828125,1356.591796875,4069.775390625,5146.435546875,1248.92578125,4586.572265625,63945,44100,Scarlet Tanager
2015.625,13,1453.1349346829675,153,1804.6875,8320.3125,1968.75,2132.8125,2039.0625,1640.625,2203.125,8015.625,69600,48000,Mallard
5598.6328125,65,3544.3606937385,8128,5383.30078125,6653.759765625,5275.634765625,6610.693359375,5792.431640625,5620.166015625,5598.6328125,5598.6328125,63945,44100,Rose-breasted Grosbeak
2713.18359375,50,1708.8807439736054,3456,3359.1796875,2368.65234375,2304.052734375,2863.916015625,2670.1171875,2734.716796875,2648.583984375,2454.78515625,63945,44100,American Robin
1098.193359375,14,759.79382673208,156,3359.1796875,2820.849609375,2863.916015625,2756.25,3122.314453125,3488.37890625,3186.9140625,1485.791015625,63945,44100,Red-winged Blackbird
3229.98046875,55,2239.003521681573,4676,2562.451171875,4758.837890625,3014.6484375,3208.447265625,3229.98046875,2368.65234375,3165.380859375,3208.447265625,63945,44100,Blue Jay
5124.90234375,64,3268.398522453182,7436,1442.724609375,1270.458984375,1830.322265625,1248.92578125,5727.83203125,5146.435546875,5189.501953125,5081.8359375,63945,44100,Red-winged Blackbird
3186.9140625,55,2179.317341151332,4626,7105.95703125,6761.42578125,7149.0234375,6503.02734375,4306.640625,3165.380859375,3682.177734375,7149.0234375,63945,44100,Blue Jay
3466.845703125,57,2363.324628283645,5009,1442.724609375,1593.45703125,7342.822265625,4823.4375,3725.244140625,3509.912109375,3186.9140625,3466.845703125,63945,44100,Tufted Titmouse
1421.19140625,41,1109.0801261491836,2078,1421.19140625,1464.2578125,1270.458984375,1378.125,1464.2578125,1442.724609375,1313.525390625,1464.2578125,63945,44100,American Crow
3445.3125,14,2363.324628283645,5011,3488.37890625,3682.177734375,1787.255859375,1722.65625,2605.517578125,3919.04296875,3962.109375,1313.525390625,63945,44100,Red-winged Blackbird
4435.83984375,56,2933.5790620740468,6424,4801.904296875,4048.2421875,4629.638671875,3337.646484375,4220.5078125,4457.373046875,4392.7734375,4435.83984375,63945,44100,Red-winged Blackbird
2390.625,50,1663.3262981669018,3471,2437.5,2390.625,2390.625,1664.0625,2296.875,1640.625,2296.875,1710.9375,69600,48000,Bald Eagle
3466.845703125,57,2363.324628283645,5042,1528.857421875,1378.125,1507.32421875,4672.705078125,4306.640625,3962.109375,3703.7109375,3596.044921875,63945,44100,Red-winged Blackbird
3445.3125,17,2239.003521681573,162,3328.125,3445.3125,3375.0,3257.8125,3187.5,3117.1875,2906.25,3140.625,69600,48000,Blue Jay
2971.58203125,54,1575.8281341171266,3102,2174.853515625,2131.787109375,2390.185546875,2519.384765625,5297.16796875,2799.31640625,3057.71484375,2971.58203125,63945,44100,Red-winged Blackbird
2605.517578125,52,1853.1674450398705,3774,2519.384765625,2605.517578125,2519.384765625,2756.25,2863.916015625,2734.716796875,2691.650390625,2950.048828125,63945,44100,Red-winged Blackbird
2799.31640625,41,1956.0649283422904,4057,4263.57421875,4242.041015625,4263.57421875,3789.84375,4005.17578125,1442.724609375,2756.25,4414.306640625,63945,44100,Blue Jay
3574.51171875,15,2428.0503191005596,174,3466.845703125,3725.244140625,3660.64453125,3531.4453125,3488.37890625,3423.779296875,3509.912109375,3294.580078125,63945,44100,Blue Jay
2476.318359375,50,1708.8807439736054,3595,3617.578125,3057.71484375,2519.384765625,2820.849609375,2842.3828125,2863.916015625,2476.318359375,1873.388671875,63945,44100,Eastern Bluebird
2929.6875,54,1956.0649283422904,4253,2179.6875,2648.4375,2929.6875,3164.0625,2976.5625,2929.6875,2835.9375,2179.6875,69600,48000,Blue Jay
