peak_Hz,peak_Q,peak_mel,fourier_freq,ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,num_samples,sample_rate,species
1270.458984375,39,1022.7276958555574,126,1421.19140625,1378.125,1270.458984375,1291.9921875,1291.9921875,1270.458984375,63945,44100,American Crow
3750.0,58,2428.0503191005596,5418,1593.75,1546.875,4898.4375,3984.375,3750.0,3726.5625,69600,48000,American Goldfinch
8548.681640625,72,5035.978165116576,12400,8419.482421875,8118.017578125,7579.6875,7105.95703125,7342.822265625,7084.423828125,63945,44100,American Robin
1248.92578125,39,1022.7276958555574,1881,1248.92578125,1227.392578125,1248.92578125,1270.458984375,1227.392578125,1421.19140625,63945,44100,American Crow
1830.322265625,44,1269.5050518489365,2388,1507.32421875,1830.322265625,1593.45703125,1507.32421875,1830.322265625,1701.123046875,63945,44100,American Robin
1382.8125,41,1079.5148503509004,1914,2835.9375,2718.75,1593.75,1781.25,1382.8125,1406.25,69600,48000,Blue Jay
3632.8125,51,2363.324628283645,5270,5062.5,2320.3125,4523.4375,4593.75,2976.5625,3703.125,69600,48000,Carolina Chickadee
2993.115234375,54,2121.2222434897826,4346,1205.859375,1227.392578125,2885.44921875,2842.3828125,2906.982421875,2282.51953125,63945,44100,American Robin
2203.125,51,1575.8281341171266,3208,1992.1875,2343.75,2554.6875,2507.8125,2765.625,2203.125,69600,48000,Blue Jay
1012.060546875,34,2855.377251401062,1318,3466.845703125,2562.451171875,3186.9140625,4285.107421875,1464.2578125,1442.724609375,63945,44100,American Robin
4672.705078125,62,2009.6367704220825,3435,4651.171875,2433.251953125,2885.44921875,4715.771484375,4672.705078125,2368.65234375,63945,44100,Blue Jay
2583.984375,51,1618.9862188629947,3603,2863.916015625,2433.251953125,3316.11328125,3229.98046875,2476.318359375,2583.984375,63945,44100,American Robin
3351.5625,51,2239.003521681573,4829,1359.375,1218.75,3328.125,3257.8125,2460.9375,4757.8125,69600,48000,American Robin
3187.5,55,2121.2222434897826,4632,2718.75,3234.375,3187.5,3187.5,3046.875,2976.5625,69600,48000,Blue Jay
2842.3828125,54,2121.2222434897826,4121,3057.71484375,3122.314453125,3036.181640625,2863.916015625,2863.916015625,2842.3828125,63945,44100,Blue Jay
5189.501953125,63,3357.9119772274435,7548,1313.525390625,1442.724609375,4715.771484375,5167.96875,5167.96875,5017.236328125,63945,44100,American Goldfinch
1804.6875,13,1339.9945670973298,101,1195.3125,1382.8125,1289.0625,2156.25,1359.375,1804.6875,69600,48000,Blue Jay
6115.4296875,58,3843.623303895436,8879,6180.029296875,6115.4296875,6180.029296875,6115.4296875,6115.4296875,3402.24609375,63945,44100,Carolina Chickadee
4823.4375,58,1202.7235902613256,2252,1571.923828125,4285.107421875,4801.904296875,4737.3046875,4823.4375,4801.904296875,63945,44100,American Crow
1453.125,42,1109.0801261491836,128,1523.4375,1523.4375,2273.4375,1453.125,2742.1875,2320.3125,69600,48000,Blue Jay
1421.19140625,41,1139.4551226592705,2114,1851.85546875,1679.58984375,1291.9921875,1421.19140625,1399.658203125,1313.525390625,63945,44100,American Crow
3257.8125,56,2179.317341151332,4712,3304.6875,3445.3125,4828.125,4242.1875,4687.5,5109.375,69600,48000,American Goldfinch
1378.125,15,1079.5148503509004,146,1399.658203125,1442.724609375,1485.791015625,1399.658203125,1442.724609375,1270.458984375,63945,44100,Canada Goose
1550.390625,43,1202.7235902613256,2235,1507.32421875,1528.857421875,1528.857421875,1550.390625,1528.857421875,1485.791015625,63945,44100,Blue Jay
2476.318359375,17,1803.7666800985344,4057,2734.716796875,8311.81640625,3273.046875,2476.318359375,9065.478515625,9087.01171875,63945,44100,American Robin
7278.22265625,69,4168.153689421891,10560,7278.22265625,6761.42578125,6180.029296875,4952.63671875,4435.83984375,4543.505859375,63945,44100,Carolina Chickadee
8953.125,73,4901.7317027958015,12845,8718.75,8531.25,8507.8125,8296.875,8507.8125,8507.8125,69600,48000,American Robin
1356.591796875,40,1079.5148503509004,1972,1378.125,1227.392578125,1485.791015625,1335.05859375,1313.525390625,1378.125,63945,44100,American Crow
3660.64453125,52,1755.6828148163845,5302,1593.45703125,2368.65234375,2670.1171875,2454.78515625,2433.251953125,2583.984375,63945,44100,Blue Jay
1916.455078125,47,1453.1349346829675,2787,3014.6484375,2885.44921875,1937.98828125,1916.455078125,2885.44921875,1916.455078125,63945,44100,Blue Jay
1722.65625,44,1304.273695349327,2492,1205.859375,1614.990234375,1270.458984375,1787.255859375,1722.65625,1679.58984375,63945,44100,American Crow
2562.451171875,56,2363.324628283645,3698,2519.384765625,3423.779296875,4220.5078125,3596.044921875,2971.58203125,3423.779296875,63945,44100,Blue Jay
1291.9921875,39,1022.7276958555574,1883,1227.392578125,1248.92578125,1335.05859375,1248.92578125,1248.92578125,1205.859375,63945,44100,Canada Goose
1528.857421875,43,1269.5050518489365,2376,1356.591796875,1356.591796875,1528.857421875,1636.5234375,1593.45703125,1313.525390625,63945,44100,American Crow
2067.1875,48,1533.8205349388509,2986,1808.7890625,1701.123046875,2282.51953125,2024.12109375,2153.3203125,2067.1875,63945,44100,Blue Jay
1464.2578125,42,1139.4551226592705,2102,1378.125,1313.525390625,1291.9921875,1507.32421875,1421.19140625,1248.92578125,63945,44100,American Crow
4406.25,70,4282.309241202705,10864,3750.0,4828.125,5062.5,7757.8125,5390.625,7171.875,69600,48000,Brown-headed Cowbird
1399.658203125,41,1109.0801261491836,2029,1378.125,1356.591796875,1356.591796875,1399.658203125,1421.19140625,1248.92578125,63945,44100,Canada Goose
2906.25,54,1956.0649283422904,4225,2929.6875,2882.8125,1804.6875,2414.0625,2929.6875,2882.8125,69600,48000,Bald Eagle
3962.109375,59,2705.1720466601614,5832,3811.376953125,4048.2421875,5447.900390625,4134.375,4586.572265625,4543.505859375,63945,44100,American Goldfinch
3445.3125,57,2300.3243609551837,5114,3046.875,3351.5625,3375.0,2953.125,2648.4375,3210.9375,69600,48000,American Robin
1593.75,27,2064.6758144450405,131,1523.4375,1828.125,1992.1875,3351.5625,1851.5625,3304.6875,69600,48000,Blue Jay
6890.625,69,4282.309241202705,9948,7149.0234375,7041.357421875,7192.08984375,1808.7890625,6869.091796875,6912.158203125,63945,44100,Blue Jay
3466.845703125,14,2494.5486885421506,110,1593.45703125,1593.45703125,2088.720703125,2153.3203125,2045.654296875,1291.9921875,63945,44100,Blue Jay
1399.658203125,42,1109.0801261491836,2022,1356.591796875,1421.19140625,1378.125,1507.32421875,1507.32421875,1722.65625,63945,44100,Canada Goose
1442.724609375,40,1022.7276958555574,2100,1313.525390625,1421.19140625,1270.458984375,1464.2578125,1270.458984375,1291.9921875,63945,44100,Canada Goose
3337.646484375,56,2300.3243609551837,4940,3316.11328125,3273.046875,3186.9140625,2993.115234375,2950.048828125,3079.248046875,63945,44100,Blue Jay
3539.0625,13,2300.3243609551837,5118,1218.75,1242.1875,7921.875,7195.3125,8085.9375,4828.125,69600,48000,Blue Jay
2605.517578125,14,733.5940396033876,164,2562.451171875,2605.517578125,2583.984375,2691.650390625,2627.05078125,1248.92578125,63945,44100,Blue Jay
1636.5234375,43,1269.5050518489365,2346,1744.189453125,1701.123046875,1507.32421875,1658.056640625,1507.32421875,1313.525390625,63945,44100,American Crow
4289.0625,60,3641.4320785415066,6170,13218.75,2132.8125,1382.8125,6187.5,6023.4375,5484.375,69600,48000,Carolina Chickadee
1570.3125,43,1170.6620161542858,2278,1710.9375,1710.9375,1476.5625,1265.625,1523.4375,2132.8125,69600,48000,American Robin
2627.05078125,51,1376.6937462995018,2674,1894.921875,3316.11328125,3079.248046875,2540.91796875,2713.18359375,2928.515625,63945,44100,American Robin
1265.625,40,1022.7276958555574,1919,1335.9375,1335.9375,1335.9375,1265.625,1265.625,1289.0625,69600,48000,American Crow
1399.658203125,40,1022.7276958555574,1844,1270.458984375,1313.525390625,1205.859375,1356.591796875,1356.591796875,1399.658203125,63945,44100,Canada Goose
4195.3125,60,2633.058990303261,6070,4734.375,4687.5,5718.75,4125.0,3750.0,3984.375,69600,48000,American Goldfinch
4242.041015625,36,2779.2601035454527,120,1873.388671875,3036.181640625,1679.58984375,5706.298828125,1227.392578125,4888.037109375,63945,44100,American Goldfinch
2906.25,54,1533.8205349388509,4231,3070.3125,3093.75,4195.3125,2906.25,2882.8125,2953.125,69600,48000,Bald Eagle
2929.6875,54,1956.0649283422904,4253,2648.4375,2929.6875,3164.0625,2976.5625,2929.6875,2835.9375,69600,48000,Blue Jay
2196.38671875,49,1618.9862188629947,3199,2713.18359375,2519.384765625,2433.251953125,2304.052734375,2196.38671875,2024.12109375,63945,44100,Eastern Bluebird
1270.458984375,39,1022.7276958555574,1855,1399.658203125,1291.9921875,1205.859375,1270.458984375,1227.392578125,2756.25,63945,44100,Canada Goose
6050.830078125,66,3843.623303895436,8781,5921.630859375,5900.09765625,1507.32421875,7601.220703125,6029.296875,6072.36328125,63945,44100,Brown-headed Cowbird
3337.646484375,56,2300.3243609551837,4697,3337.646484375,3359.1796875,3402.24609375,3445.3125,3380.712890625,3423.779296875,63945,44100,Blue Jay
1765.72265625,45,1339.9945670973298,2568,2928.515625,3316.11328125,1701.123046875,1722.65625,1744.189453125,1808.7890625,63945,44100,Blue Jay
1248.92578125,39,1109.0801261491836,1813,1270.458984375,5189.501953125,1227.392578125,1313.525390625,1270.458984375,1248.92578125,63945,44100,American Crow
2976.5625,53,1956.0649283422904,4178,3117.1875,2906.25,2812.5,3000.0,2835.9375,2953.125,69600,48000,Bald Eagle
5577.099609375,65,3544.3606937385,8099,5684.765625,5534.033203125,5534.033203125,5620.166015625,5577.099609375,5577.099609375,63945,44100,Carolina Chickadee
3036.181640625,50,2121.2222434897826,4375,2820.849609375,3596.044921875,2756.25,2648.583984375,2476.318359375,2368.65234375,63945,44100,American Robin
3014.6484375,54,2121.2222434897826,4370,2799.31640625,2777.783203125,3445.3125,2993.115234375,2777.783203125,2799.31640625,63945,44100,Eastern Bluebird
1507.32421875,34,1170.6620161542858,2167,1937.98828125,1658.056640625,1528.857421875,1248.92578125,2433.251953125,1485.791015625,63945,44100,American Crow
6524.560546875,66,4057.0412364152144,9392,5124.90234375,5232.568359375,6524.560546875,6955.224609375,7105.95703125,6503.02734375,63945,44100,Brown-headed Cowbird
1291.9921875,40,1022.7276958555574,1870,1378.125,1356.591796875,2304.052734375,3079.248046875,2454.78515625,2928.515625,63945,44100,American Crow
4737.3046875,61,3096.466610829576,6894,4500.439453125,5706.298828125,5749.365234375,4780.37109375,4823.4375,4220.5078125,63945,44100,American Goldfinch
1550.390625,43,1202.7235902613256,2254,3940.576171875,3940.576171875,1851.85546875,1571.923828125,1937.98828125,1873.388671875,63945,44100,American Crow
1248.92578125,39,1170.6620161542858,1825,1248.92578125,1335.05859375,1227.392578125,1248.92578125,1507.32421875,1378.125,63945,44100,American Crow
4382.8125,61,2779.2601035454527,6355,4406.25,4382.8125,6281.25,7359.375,6984.375,6820.3125,69600,48000,Carolina Chickadee
2842.3828125,54,2009.6367704220825,4135,1399.658203125,3251.513671875,2885.44921875,2260.986328125,2002.587890625,2540.91796875,63945,44100,American Robin
2789.0625,53,1903.9211763064616,4042,2812.5,2789.0625,2671.875,2531.25,3257.8125,2765.625,69600,48000,Blue Jay
2347.119140625,50,1708.8807439736054,3317,2777.783203125,2562.451171875,2325.5859375,2368.65234375,2131.787109375,2454.78515625,63945,44100,Eastern Bluebird
3100.78125,55,2179.317341151332,4491,4306.640625,2239.453125,2347.119140625,3122.314453125,2304.052734375,2282.51953125,63945,44100,Blue Jay
1442.724609375,41,1139.4551226592705,2080,1399.658203125,1421.19140625,1528.857421875,1442.724609375,1356.591796875,1464.2578125,63945,44100,Canada Goose
3380.712890625,56,2300.3243609551837,4884,3316.11328125,3229.98046875,3316.11328125,3423.779296875,3402.24609375,2454.78515625,63945,44100,Blue Jay
3398.4375,56,2239.003521681573,4968,3351.5625,2601.5625,2718.75,3539.0625,2859.375,2742.1875,69600,48000,American Goldfinch
1787.255859375,46,1376.6937462995018,2656,3122.314453125,1959.521484375,1873.388671875,1830.322265625,1808.7890625,1808.7890625,63945,44100,Blue Jay
3574.51171875,14,2428.0503191005596,174,3531.4453125,3466.845703125,3294.580078125,3165.380859375,2993.115234375,2842.3828125,63945,44100,Blue Jay
2174.853515625,52,1853.1674450398705,3764,2174.853515625,3122.314453125,3337.646484375,2605.517578125,2325.5859375,2734.716796875,63945,44100,American Robin
4101.5625,60,2633.058990303261,6010,2484.375,2203.125,4546.875,4171.875,4406.25,2742.1875,69600,48000,American Robin
3122.314453125,55,2300.3243609551837,4509,3036.181640625,2045.654296875,3660.64453125,2734.716796875,1701.123046875,3617.578125,63945,44100,American Goldfinch
4664.0625,62,2933.5790620740468,6750,4500.0,4710.9375,4476.5625,4500.0,4921.875,3445.3125,69600,48000,American Robin
2045.654296875,48,1903.9211763064616,3873,4005.17578125,2670.1171875,2713.18359375,2304.052734375,2067.1875,1959.521484375,63945,44100,American Robin
1205.859375,26,969.3921237616194,876,1205.859375,1356.591796875,1399.658203125,1464.2578125,1205.859375,1442.724609375,63945,44100,Canada Goose
1012.060546875,36,864.5929752468496,1949,1291.9921875,1356.591796875,1399.658203125,1313.525390625,1528.857421875,1313.525390625,63945,44100,Canada Goose
1242.1875,40,995.5919108903119,1907,3585.9375,1664.0625,1312.5,1242.1875,1312.5,6820.3125,69600,48000,American Crow
2627.05078125,48,1853.1674450398705,3033,1205.859375,1335.05859375,2583.984375,2648.583984375,2110.25390625,2088.720703125,63945,44100,Blue Jay
2993.115234375,54,2064.6758144450405,4336,2325.5859375,2390.185546875,2304.052734375,2713.18359375,2304.052734375,2820.849609375,63945,44100,American Robin
3100.78125,55,2179.317341151332,112,3251.513671875,3143.84765625,3229.98046875,3057.71484375,3036.181640625,3122.314453125,63945,44100,Blue Jay
11003.466796875,76,6251.126030441791,13258,11003.466796875,10788.134765625,10831.201171875,9130.078125,10831.201171875,10745.068359375,63945,44100,Carolina Chickadee
1171.875,32,681.1944653460027,1224,1593.75,1289.0625,4382.8125,1382.8125,1335.9375,1335.9375,69600,48000,American Crow
2304.052734375,50,1663.3262981669018,3351,3316.11328125,2583.984375,2799.31640625,2562.451171875,2325.5859375,2325.5859375,63945,44100,Eastern Bluebird
5663.232421875,64,3544.3606937385,8021,3962.109375,4844.970703125,4521.97265625,5577.099609375,2993.115234375,2691.650390625,63945,44100,American Goldfinch
5859.375,66,3544.3606937385,8496,5929.6875,5273.4375,5929.6875,2835.9375,5835.9375,5437.5,69600,48000,Blue Jay
2217.919921875,15,1618.9862188629947,461,3402.24609375,2648.583984375,2605.517578125,2260.986328125,2627.05078125,1851.85546875,63945,44100,American Robin
1442.724609375,41,1139.4551226592705,2091,1270.458984375,1421.19140625,1399.658203125,1442.724609375,1313.525390625,1421.19140625,63945,44100,Canada Goose
3617.578125,57,2428.0503191005596,5251,3574.51171875,3552.978515625,3445.3125,3294.580078125,3251.513671875,3509.912109375,63945,44100,Blue Jay
2484.375,50,1663.3262981669018,3662,2531.25,2484.375,2437.5,2343.75,2367.1875,2273.4375,69600,48000,Blue Jay
1421.19140625,39,969.3921237616194,1713,1507.32421875,1378.125,1399.658203125,1291.9921875,1722.65625,1442.724609375,63945,44100,American Crow
1722.65625,45,1304.273695349327,2546,1830.322265625,1787.255859375,1744.189453125,1744.189453125,1701.123046875,1679.58984375,63945,44100,American Crow
2691.650390625,52,1903.9211763064616,3920,1959.521484375,2239.453125,6503.02734375,5038.76953125,3811.376953125,3682.177734375,63945,44100,American Robin
1033.59375,36,864.5929752468496,1516,1227.392578125,1291.9921875,1442.724609375,1248.92578125,1485.791015625,1335.05859375,63945,44100,Canada Goose
2799.31640625,53,1956.0649283422904,3706,1248.92578125,3531.4453125,2863.916015625,2971.58203125,2260.986328125,2562.451171875,63945,44100,American Robin
3632.8125,58,2363.324628283645,5255,1898.4375,3960.9375,3609.375,2296.875,3656.25,3632.8125,69600,48000,American Robin
4177.44140625,34,2855.377251401062,6539,2067.1875,2002.587890625,3983.642578125,3596.044921875,1227.392578125,4543.505859375,63945,44100,American Robin
8807.080078125,73,5173.901310238113,12749,8548.681640625,7838.0859375,7644.287109375,7041.357421875,7278.22265625,3897.509765625,63945,44100,Carolina Chickadee
2519.384765625,51,1803.7666800985344,3656,1442.724609375,1356.591796875,2368.65234375,2519.384765625,2497.8515625,2368.65234375,63945,44100,Blue Jay
1787.255859375,45,1339.9945670973298,2601,1464.2578125,1830.322265625,1593.45703125,1765.72265625,1765.72265625,1787.255859375,63945,44100,Canada Goose
1335.05859375,40,1050.7377101547431,1941,1464.2578125,1205.859375,1205.859375,1313.525390625,1593.45703125,1291.9921875,63945,44100,American Crow
1248.92578125,39,995.5919108903119,1970,1205.859375,1356.591796875,1248.92578125,1636.5234375,1248.92578125,1399.658203125,63945,44100,American Crow
2002.587890625,47,1492.9327522878455,2890,2906.982421875,2863.916015625,1894.921875,2045.654296875,2045.654296875,2002.587890625,63945,44100,Blue Jay
4406.25,61,2779.2601035454527,6379,4382.8125,4406.25,4382.8125,4382.8125,4335.9375,4382.8125,69600,48000,Carolina Chickadee
2562.451171875,52,1853.1674450398705,3741,2260.986328125,3057.71484375,2670.1171875,2583.984375,2777.783203125,2605.517578125,63945,44100,American Robin
1981.0546875,47,1492.9327522878455,2871,1205.859375,1356.591796875,1421.19140625,1981.0546875,2002.587890625,1959.521484375,63945,44100,Blue Jay
1476.5625,42,1109.0801261491836,2174,1476.5625,1453.125,1289.0625,1476.5625,1312.5,1453.125,69600,48000,American Crow
3960.9375,59,2562.8682859474306,5776,3773.4375,3937.5,6000.0,4125.0,4031.25,3585.9375,69600,48000,American Goldfinch
1378.125,40,1079.5148503509004,2000,2174.853515625,2045.654296875,1679.58984375,1830.322265625,1205.859375,1378.125,63945,44100,American Crow
2067.1875,48,1533.8205349388509,2983,3509.912109375,2648.583984375,2993.115234375,2282.51953125,2153.3203125,2067.1875,63945,44100,Eastern Bluebird
2670.1171875,53,1903.9211763064616,3868,2347.119140625,2842.3828125,2950.048828125,2756.25,2627.05078125,2734.716796875,63945,44100,American Robin
2433.251953125,51,1755.6828148163845,3514,5727.83203125,2217.919921875,2454.78515625,2454.78515625,2411.71875,2433.251953125,63945,44100,Blue Jay
3962.109375,60,2633.058990303261,6141,6309.228515625,5921.630859375,4478.90625,4220.5078125,3854.443359375,4155.908203125,63945,44100,American Goldfinch
4523.4375,67,3641.4320785415066,8854,3140.625,4148.4375,3046.875,7570.3125,6914.0625,7429.6875,69600,48000,Carolina Chickadee
1787.255859375,17,1339.9945670973298,510,1851.85546875,1851.85546875,3186.9140625,2476.318359375,1701.123046875,1658.056640625,63945,44100,Canada Goose
2562.451171875,52,1853.1674450398705,3743,2562.451171875,2562.451171875,2583.984375,3122.314453125,2562.451171875,3725.244140625,63945,44100,American Robin
5943.1640625,66,3741.1620115459477,8624,2390.185546875,7730.419921875,7472.021484375,6158.49609375,5770.8984375,5943.1640625,63945,44100,Carolina Chickadee
